type	time	src	dst	parent
0	90.9606	3	3	-1
0	90.9766	31	31	-1
0	90.9866	96	96	-1
0	90.9917	7	7	-1
0	91.0392	4	53	5849
0	91.0415	90	90	-1
0	91.0506	80	80	-1
2	91.0659	4	71
0	91.0826	21	21	-1
0	91.1128	99	99	-1
0	91.1193	25	25	-1
0	91.123	82	82	-1
0	91.1277	48	48	-1
0	91.1527	0	91	5900
0	91.1607	78	78	-1
0	91.1986	87	87	-1
0	91.2151	93	93	-1
2	91.2165	25	19
0	91.2412	30	30	-1
0	91.2445	25	25	-1
0	91.2498	45	45	-1
0	91.2677	41	59	5922
0	91.2982	17	17	-1
0	91.348	32	32	-1
0	91.3577	81	47	5854
0	91.3735	60	60	-1
0	91.4142	57	48	5862
0	91.4156	78	68	5896
0	91.4241	96	96	-1
0	91.4417	60	60	-1
0	91.4496	60	6	5953
0	91.5	37	48	5912
0	91.5009	78	78	-1
0	91.5134	47	47	-1
0	91.5286	60	31	5954
0	91.5467	60	60	-1
0	91.5473	7	84	5782
0	91.5584	84	84	-1
0	91.561	76	76	-1
0	91.5614	65	65	-1
0	91.5848	35	35	-1
0	91.5966	18	18	-1
0	91.6049	91	91	-1
0	91.6099	93	93	-1
0	91.6109	30	30	-1
0	91.6135	36	36	-1
0	91.6423	4	14	5925
0	91.6522	13	13	-1
0	91.6726	69	69	-1
0	91.6777	83	87	5843
0	91.6798	78	78	-1
0	91.6859	4	87	5970
0	91.6889	75	75	-1
0	91.6895	61	61	-1
2	91.6996	42	58
0	91.7357	60	24	5954
0	91.7367	1	1	-1
0	91.7373	97	97	-1
0	91.7507	60	6	5949
0	91.7714	86	86	-1
0	91.7807	13	31	5971
0	91.7852	60	13	5959
0	91.7862	8	62	5828
0	91.8024	94	94	-1
0	91.8052	59	59	-1
0	91.8105	83	71	5973
0	91.8173	3	3	-1
0	91.819	17	17	-1
0	91.8383	32	32	-1
0	91.8606	99	66	5934
0	91.8832	51	51	-1
0	91.9002	30	8	5968
0	91.9332	28	28	-1
0	91.9377	8	8	-1
2	91.9391	83	71
0	91.9657	17	17	-1
0	91.9692	24	24	-1
0	91.9695	42	42	-1
0	91.9711	18	24	5839
0	91.9838	11	11	-1
0	91.9956	31	31	-1
0	91.998	27	27	-1
0	92.0052	32	32	-1
0	92.0261	51	59	5993
0	92.03	42	47	5999
0	92.031	96	96	-1
0	92.0331	29	29	-1
0	92.0404	42	81	5999
0	92.0645	1	1	-1
0	92.0711	65	39	5963
0	92.0777	69	85	5972
0	92.0874	35	24	5964
0	92.0979	52	52	-1
0	92.099	78	78	-1
0	92.1019	37	37	-1
0	92.1219	61	61	-1
0	92.1498	4	71	5970
0	92.1551	99	99	-1
0	92.1672	78	34	5939
0	92.1706	42	26	6009
0	92.1761	27	85	6003
0	92.1789	52	91	6014
0	92.1907	27	27	-1
0	92.194	73	73	-1
0	92.2134	85	85	-1
0	92.2373	49	49	-1
0	92.2393	78	34	5956
0	92.2446	60	60	-1
0	92.2582	87	87	-1
0	92.271	30	62	5868
0	92.2732	35	60	5964
0	92.2734	96	96	-1
0	92.275	2	2	-1
0	92.3063	60	60	-1
0	92.3297	78	68	5939
0	92.3405	49	66	5806
0	92.3662	18	24	5965
0	92.3722	28	28	-1
0	92.3796	2	2	-1
0	92.398	76	76	-1
0	92.4111	47	47	-1
0	92.4115	30	8	5942
0	92.419	30	62	5968
0	92.4202	29	31	6008
0	92.4355	40	40	-1
0	92.4356	50	50	-1
0	92.4889	65	65	-1
0	92.4889	58	58	-1
0	92.499	52	52	-1
0	92.501	78	78	-1
0	92.504	60	74	6029
0	92.526	1	1	-1
0	92.5469	42	49	5999
0	92.5653	82	82	-1
0	92.5812	99	1	6019
0	92.6045	78	78	-1
0	92.6212	48	48	-1
0	92.626	78	34	6057
0	92.6434	8	8	-1
0	92.6447	75	75	-1
0	92.6731	60	74	5984
0	92.7184	37	26	6016
0	92.7283	33	33	-1
0	92.7355	57	48	5847
0	92.7388	29	15	5792
0	92.7425	49	49	-1
0	92.7494	58	84	6049
0	92.7545	37	94	6016
0	92.772	7	84	5929
0	92.7741	82	40	6055
0	92.7761	63	63	-1
0	92.8012	64	64	-1
0	92.803	83	53	5973
0	92.8045	6	6	-1
0	92.8793	37	63	5912
0	92.8803	35	6	5964
0	92.8827	99	31	6019
0	92.8859	87	71	6030
0	92.8891	67	67	-1
0	92.8916	79	79	-1
0	92.8958	83	83	-1
0	92.9186	35	13	5964
0	92.9194	61	61	-1
0	92.9234	78	68	6028
0	92.988	34	34	-1
0	93.0126	60	6	5959
0	93.0138	60	31	5953
0	93.0561	27	55	5897
0	93.0617	30	38	5868
0	93.0917	94	93	5986
0	93.1065	59	59	-1
0	93.1088	72	72	-1
0	93.1392	30	30	-1
0	93.1676	96	96	-1
0	93.1684	11	11	-1
0	93.1857	60	13	5981
0	93.204	91	91	-1
0	93.2213	78	68	6057
0	93.2217	62	62	-1
0	93.2299	18	18	-1
0	93.2512	64	64	-1
0	93.2667	79	79	-1
0	93.2734	79	19	6103
0	93.2735	79	79	-1
0	93.28	5	5	-1
2	93.2903	60	24
0	93.2906	37	93	6016
0	93.3062	70	70	-1
0	93.3568	87	45	6030
0	93.3629	73	53	6025
0	93.3927	2	2	-1
0	93.4036	18	60	5965
0	93.4156	18	31	6101
0	93.4198	19	19	-1
0	93.4522	6	24	6075
0	93.4876	6	13	6075
0	93.5168	94	94	-1
0	93.5229	35	31	6083
0	93.5327	9	9	-1
0	93.5403	60	74	6097
0	93.5441	34	34	-1
0	93.5513	76	76	-1
0	93.5566	49	66	6067
0	93.5801	7	7	-1
0	93.6072	41	41	-1
0	93.6147	92	92	-1
0	93.622	37	63	6107
0	93.6254	77	77	-1
0	93.6834	70	70	-1
0	93.6946	78	78	-1
0	93.6962	6	74	6116
0	93.6972	43	43	-1
0	93.7097	25	25	-1
0	93.7165	83	71	5858
0	93.7187	0	0	-1
0	93.7515	53	53	-1
0	93.7543	79	19	6105
0	93.7986	30	8	6094
0	93.828	34	68	6121
0	93.8531	83	83	-1
0	93.8556	41	41	-1
0	93.8716	75	75	-1
0	93.8763	60	31	6087
0	93.8785	12	12	-1
2	93.8951	83	53
0	93.8958	6	6	-1
0	93.9022	2	2	-1
2	93.9061	90	46
0	93.9193	41	63	6141
0	93.9233	35	31	6077
0	93.9308	27	85	6089
0	93.932	66	66	-1
0	93.966	6	31	6145
0	93.9662	10	10	-1
0	93.9863	12	12	-1
0	94.0024	26	26	-1
0	94.0152	60	13	6029
0	94.0191	12	12	-1
0	94.022	20	20	-1
0	94.0793	75	25	6142
0	94.0936	0	91	6135
0	94.1125	31	31	-1
0	94.1228	94	63	6091
0	94.123	36	36	-1
0	94.1253	90	90	-1
2	94.1294	53	76
0	94.1451	33	47	6064
0	94.1492	90	90	-1
0	94.1734	25	25	-1
0	94.1906	58	58	-1
0	94.1928	36	36	-1
2	94.1954	72	53
0	94.2032	0	32	6135
0	94.2041	86	86	-1
0	94.2083	56	56	-1
0	94.2188	69	69	-1
0	94.2191	79	19	6081
0	94.2282	31	31	-1
0	94.2357	55	55	-1
0	94.2417	9	80	6119
0	94.2514	0	0	-1
0	94.2713	96	96	-1
0	94.272	52	13	6023
0	94.2899	75	75	-1
0	94.2929	48	48	-1
0	94.2936	58	84	6167
0	94.2951	70	70	-1
0	94.3015	75	75	-1
0	94.3206	64	86	6102
0	94.34	48	48	-1
0	94.3695	58	7	6167
0	94.3774	41	51	6141
0	94.3823	96	70	6178
0	94.3857	8	8	-1
0	94.3892	41	41	-1
0	94.396	32	32	-1
0	94.3976	75	25	6180
0	94.408	13	13	-1
0	94.4167	19	19	-1
0	94.4204	35	74	5964
0	94.4216	74	74	-1
0	94.4285	28	28	-1
0	94.4355	27	85	6024
0	94.4437	80	80	-1
0	94.4543	75	19	6158
0	94.4627	54	54	-1
0	94.4823	17	17	-1
0	94.5128	41	10	6188
0	94.56	35	35	-1
0	94.5811	10	10	-1
0	94.5841	29	29	-1
0	94.5856	41	59	6125
0	94.5902	10	10	-1
0	94.595	45	45	-1
0	94.605	47	47	-1
0	94.6259	25	25	-1
0	94.6417	6	6	-1
0	94.6561	83	14	6082
0	94.6648	18	24	6112
0	94.7085	94	94	-1
0	94.7185	41	63	6191
0	94.7241	63	63	-1
0	94.7245	59	10	6092
0	94.7477	28	28	-1
0	94.7535	37	63	6069
0	94.78	38	38	-1
0	94.7818	96	96	-1
0	94.7855	90	90	-1
0	94.7925	85	85	-1
0	94.8183	19	19	-1
0	94.832	70	70	-1
0	94.8356	94	63	6216
0	94.8361	30	30	-1
0	94.8429	46	46	-1
0	94.8496	69	72	6172
0	94.8522	18	74	6112
0	94.8615	6	13	6213
0	94.8635	96	70	6223
0	94.8802	15	15	-1
2	94.8996	75	19
2	94.9007	16	37
0	94.9083	45	45	-1
0	94.9144	37	76	6016
0	94.9345	35	24	6205
0	94.9496	93	93	-1
0	94.9521	6	31	6213
0	94.9521	4	4	-1
0	94.9585	99	99	-1
0	94.9641	21	21	-1
0	94.9656	18	18	-1
0	94.9679	93	63	6239
0	94.998	94	93	6117
0	94.9987	84	84	-1
0	95.0045	81	81	-1
0	95.0128	60	74	6155
0	95.0474	35	35	-1
0	95.0558	93	93	-1
0	95.0662	15	15	-1
0	95.0851	37	48	6069
0	95.0891	83	83	-1
0	95.0928	58	58	-1
0	95.0964	36	36	-1
0	95.11	45	45	-1
0	95.1662	22	22	-1
0	95.1858	87	16	6079
0	95.192	35	31	6205
0	95.2	49	49	-1
0	95.2057	41	63	6125
2	95.2228	87	16
0	95.2228	38	62	6222
0	95.2475	61	61	-1
0	95.2563	41	51	6191
0	95.259	47	47	-1
0	95.2613	75	15	6201
0	95.2771	83	87	6254
0	95.2853	41	59	6265
2	95.2857	12	24
0	95.2924	4	71	6241
0	95.2957	91	91	-1
0	95.2996	54	31	6202
0	95.314	42	42	-1
0	95.3405	19	19	-1
0	95.3503	41	41	-1
0	95.3513	6	24	6145
0	95.3693	0	0	-1
0	95.3939	73	73	-1
0	95.4152	60	74	6035
0	95.4188	6	74	6213
0	95.4363	68	68	-1
0	95.4721	75	25	6061
0	95.474	69	55	6231
0	95.5241	15	15	-1
0	95.5337	81	26	6248
0	95.536	6	74	6075
0	95.537	55	55	-1
0	95.5434	19	15	6274
0	95.5525	69	98	6231
0	95.5685	61	61	-1
0	95.5726	83	53	6268
0	95.5945	44	44	-1
0	95.5975	15	15	-1
0	95.6033	67	67	-1
0	95.6081	73	15	6278
2	95.6472	75	15
0	95.652	99	66	6242
0	95.6936	25	19	6212
0	95.6989	84	84	-1
0	95.707	75	19	6193
0	95.7127	55	55	-1
0	95.7181	32	32	-1
0	95.7221	48	48	-1
0	95.7237	43	43	-1
0	95.7248	35	35	-1
0	95.7262	60	60	-1
0	95.7533	4	4	-1
0	95.7555	28	28	-1
0	95.7666	83	83	-1
0	95.7715	96	70	5952
0	95.7716	41	10	6275
0	95.7898	35	74	6304
0	95.8008	56	56	-1
0	95.8203	86	86	-1
0	95.8219	60	13	6305
0	95.8393	23	23	-1
0	95.8499	41	10	6208
0	95.9141	73	53	6278
0	95.9196	65	65	-1
0	95.921	53	53	-1
0	95.9742	47	47	-1
0	95.9839	58	84	6255
0	96.0007	35	6	6250
2	96.0083	85	16
0	96.0119	35	74	6322
0	96.0176	82	82	-1
0	96.063	58	58	-1
0	96.0719	18	60	6244
0	96.0738	48	48	-1
0	96.0831	42	49	6273
0	96.1012	99	99	-1
0	96.1319	80	80	-1
0	96.151	9	9	-1
0	96.1594	73	5	6278
0	96.1669	83	76	6291
0	96.1682	35	31	6322
0	96.1684	35	24	6322
0	96.1769	42	66	6328
0	96.2047	96	70	6095
0	96.2201	81	70	6248
0	96.2253	60	31	6155
0	96.2293	18	13	6326
0	96.2311	42	70	6273
0	96.2313	16	16	-1
0	96.2451	91	91	-1
0	96.2516	30	30	-1
0	96.2575	66	66	-1
0	96.2732	8	8	-1
0	96.2954	18	13	6244
0	96.2964	23	23	-1
0	96.3186	78	78	-1
0	96.3392	42	81	6273
0	96.3434	55	55	-1
0	96.3497	58	58	-1
0	96.3522	9	9	-1
0	96.3722	92	92	-1
0	96.3811	65	65	-1
0	96.3899	73	76	6317
0	96.3902	93	93	-1
0	96.4241	94	94	-1
0	96.4331	35	13	6322
0	96.4377	99	31	6329
0	96.47	41	59	6275
2	96.498	84	75
0	96.5031	0	91	6177
0	96.5163	61	61	-1
0	96.5422	18	31	6347
0	96.582	58	7	6325
0	96.5847	75	25	6184
0	96.5902	94	48	6358
0	96.5941	18	24	6326
0	96.6124	48	48	-1
0	96.6136	83	14	6308
0	96.6208	56	19	6312
0	96.6247	16	16	-1
0	96.6673	85	85	-1
0	96.6698	7	7	-1
0	96.6704	12	12	-1
0	96.6821	31	31	-1
0	96.7147	23	7	6348
0	96.7432	7	84	6374
0	96.7585	61	19	6363
0	96.7634	54	54	-1
0	96.7646	44	44	-1
0	96.7666	8	62	6346
0	96.7812	3	3	-1
0	96.7906	18	74	6326
0	96.7926	28	28	-1
0	96.8147	55	55	-1
0	96.8232	88	88	-1
0	96.8416	47	47	-1
0	96.8448	37	37	-1
0	96.85	14	14	-1
0	96.8522	35	35	-1
0	96.8523	60	74	6305
0	96.8563	41	10	6361
0	96.865	81	47	6285
0	96.8911	26	26	-1
0	96.9012	1	1	-1
0	96.9028	4	4	-1
0	96.914	35	35	-1
0	96.9232	93	48	6357
0	96.9289	61	15	6379
0	96.9359	61	61	-1
0	96.9498	99	66	6329
0	96.952	51	51	-1
0	96.9767	73	53	6332
0	97.0051	4	83	6397
0	97.0069	99	99	-1
0	97.0221	4	4	-1
0	97.0295	22	22	-1
0	97.041	75	75	-1
0	97.0545	28	28	-1
0	97.067	92	92	-1
0	97.0681	35	74	6391
0	97.0712	38	38	-1
0	97.0788	39	39	-1
0	97.0838	18	31	6340
0	97.103	9	80	6353
0	97.124	83	83	-1
2	97.1276	73	76
0	97.1344	35	74	6398
0	97.1606	21	21	-1
0	97.1686	55	85	6386
2	97.1728	83	76
0	97.2014	73	73	-1
0	97.2021	69	69	-1
0	97.2135	37	47	6389
0	97.227	78	34	6349
0	97.2499	73	76	6421
0	97.2514	27	27	-1
0	97.2585	35	13	6398
0	97.2958	56	56	-1
0	97.3024	55	16	6420
0	97.3256	51	59	6403
0	97.3349	56	15	6371
0	97.3385	86	86	-1
0	97.3387	87	87	-1
0	97.3406	4	83	6407
0	97.3457	4	76	6434
0	97.3595	73	53	6421
0	97.3871	4	71	6434
0	97.395	37	37	-1
0	97.4119	21	21	-1
0	97.4182	4	14	6434
0	97.4249	91	91	-1
0	97.4282	87	16	6433
0	97.4347	92	92	-1
0	97.4381	2	2	-1
0	97.4411	27	27	-1
0	97.4571	78	78	-1
0	97.4721	93	93	-1
0	97.4777	92	24	6411
0	97.484	56	79	6171
0	97.4924	23	25	6348
0	97.4938	65	39	6355
0	97.502	35	60	6391
0	97.5023	27	85	6445
0	97.5097	31	31	-1
0	97.527	36	36	-1
0	97.5301	54	49	6380
0	97.5302	37	76	6438
0	97.5453	78	68	6446
0	97.5504	36	36	-1
0	97.5507	73	73	-1
0	97.578	35	6	6452
0	97.581	26	47	6395
0	97.5817	4	71	6397
0	97.582	83	83	-1
0	97.5889	73	53	6460
0	97.5933	60	60	-1
0	97.6264	7	7	-1
0	97.633	69	72	6422
0	97.6413	60	60	-1
0	97.6439	94	94	-1
0	97.6446	35	24	6391
0	97.6681	25	19	6133
0	97.6743	56	19	6428
0	97.6745	35	74	6427
0	97.6751	6	6	-1
0	97.6822	8	8	-1
0	97.6906	71	71	-1
0	97.7114	6	6	-1
0	97.7221	49	49	-1
0	97.7243	73	15	6460
0	97.7266	57	57	-1
0	97.7492	36	36	-1
0	97.7495	60	6	6469
0	97.7497	57	57	-1
0	97.764	25	15	6472
0	97.7694	26	26	-1
0	97.7697	46	46	-1
0	97.7835	75	75	-1
0	97.801	92	24	6354
0	97.8016	93	93	-1
0	97.8109	60	13	6483
0	97.818	93	48	6490
0	97.837	47	47	-1
0	97.8493	75	75	-1
0	97.8531	18	18	-1
0	97.8594	99	31	6406
0	97.861	2	2	-1
0	97.8645	83	53	6254
0	97.8815	38	8	6413
0	97.8946	39	39	-1
0	97.8983	47	47	-1
0	97.9126	83	87	6417
0	97.9602	93	48	6447
0	97.9617	25	25	-1
0	97.9817	27	27	-1
0	97.985	36	36	-1
0	98.004	6	31	6475
0	98.0129	7	7	-1
0	98.0342	37	40	6438
0	98.0501	56	19	6449
0	98.0607	52	52	-1
0	98.0648	63	63	-1
0	98.0746	44	44	-1
0	98.1066	18	74	6495
0	98.1205	40	40	-1
0	98.1265	8	8	-1
0	98.1372	83	83	-1
0	98.1475	30	30	-1
0	98.1516	28	28	-1
0	98.1547	83	71	6417
0	98.1602	15	15	-1
0	98.1654	58	58	-1
0	98.1784	7	84	6508
0	98.1791	83	71	6517
0	98.1793	24	24	-1
0	98.1948	10	10	-1
2	98.2161	25	15
0	98.2197	4	16	6270
0	98.2227	4	87	6440
0	98.2228	91	13	6343
0	98.2306	11	11	-1
0	98.2326	96	96	-1
0	98.2487	57	48	6484
0	98.2564	38	38	-1
0	98.2565	84	84	-1
0	98.2566	48	48	-1
2	98.2626	4	87
0	98.2752	83	14	6464
0	98.2755	38	38	-1
0	98.2829	42	42	-1
0	98.3313	42	66	6538
0	98.3345	78	78	-1
0	98.3399	53	53	-1
0	98.3404	95	95	-1
0	98.3417	8	62	6516
0	98.3433	67	67	-1
0	98.347	33	33	-1
0	98.3532	83	76	6464
0	98.3642	30	68	6518
0	98.3774	25	25	-1
0	98.3855	0	0	-1
0	98.3999	41	41	-1
0	98.4025	30	8	6518
0	98.403	86	86	-1
0	98.407	94	63	6470
0	98.4189	91	91	-1
0	98.4296	44	97	6513
0	98.4526	95	95	-1
0	98.4566	73	15	6421
0	98.4633	26	26	-1
0	98.4641	9	9	-1
0	98.4827	17	17	-1
0	98.4915	33	33	-1
0	98.4932	29	29	-1
0	98.5063	83	87	6308
0	98.5235	12	12	-1
0	98.5242	50	50	-1
0	98.5267	69	98	6468
0	98.5372	38	62	6537
0	98.5479	39	39	-1
0	98.5506	77	77	-1
0	98.5525	9	80	6559
0	98.5536	89	89	-1
0	98.5615	4	16	6528
0	98.5653	90	90	-1
0	98.5661	73	5	6460
0	98.5665	75	75	-1
0	98.6014	94	94	-1
0	98.6018	70	70	-1
0	98.6127	21	21	-1
0	98.6261	35	13	6452
0	98.6317	4	87	6434
0	98.6371	75	19	6494
0	98.6435	47	47	-1
0	98.6578	93	63	6447
0	98.662	26	47	6486
0	98.6647	65	65	-1
0	98.6696	75	75	-1
0	98.6763	38	38	-1
0	98.685	63	63	-1
0	98.7008	9	9	-1
0	98.7076	99	99	-1
0	98.7136	83	16	6520
0	98.7158	25	15	6548
0	98.7278	41	59	6550
0	98.7373	9	9	-1
0	98.7401	96	70	6531
0	98.7425	4	53	6528
0	98.748	75	75	-1
0	98.765	35	35	-1
0	98.7776	92	24	6443
0	98.7795	31	31	-1
0	98.7867	4	45	6528
0	98.7871	35	13	6461
0	98.788	6	6	-1
0	98.7972	93	63	6490
2	98.8003	69	98
0	98.8129	50	50	-1
0	98.8354	54	54	-1
0	98.8561	84	75	6534
0	98.8707	35	74	6250
0	98.8783	6	24	6603
0	98.886	58	58	-1
0	98.8904	39	39	-1
0	98.8935	35	74	6598
0	98.8974	56	56	-1
0	98.8988	78	68	6540
0	98.9252	60	31	6483
0	98.9342	35	24	6452
0	98.9345	99	1	6590
0	98.9429	83	53	6517
0	98.9501	56	79	6613
0	98.9784	0	32	6549
2	98.9809	83	16
0	98.9936	28	28	-1
0	98.9966	36	36	-1
0	99.0017	10	10	-1
0	99.0195	75	25	6597
0	99.0221	47	47	-1
0	99.0225	73	53	6574
0	99.0283	68	68	-1
0	99.0329	42	81	6538
0	99.0335	41	10	6550
0	99.035	71	71	-1
0	99.0419	35	35	-1
0	99.0448	38	8	6587
0	99.0567	2	2	-1
0	99.0611	21	21	-1
0	99.0663	14	87	6390
0	99.0689	94	94	-1
0	99.07	19	19	-1
0	99.0757	71	16	6630
0	99.0841	6	13	6603
0	99.0981	2	2	-1
0	99.1139	13	13	-1
0	99.1261	83	16	6563
0	99.1302	41	63	6550
0	99.1525	38	8	6537
0	99.1571	74	74	-1
0	99.1825	99	99	-1
0	99.1886	54	66	6456
0	99.1917	18	18	-1
0	99.2088	4	16	6580
0	99.2115	60	74	6466
0	99.2117	84	15	6607
0	99.2119	45	45	-1
0	99.2182	61	61	-1
0	99.223	56	56	-1
0	99.2258	84	19	6607
0	99.2307	83	71	6370
0	99.2344	54	49	6606
0	99.2499	25	25	-1
0	99.2502	89	89	-1
0	99.2582	24	24	-1
0	99.268	4	37	6572
0	99.2922	33	33	-1
0	99.2942	84	15	6655
0	99.3008	94	94	-1
0	99.3085	68	68	-1
2	99.3178	4	16
0	99.3198	61	19	6653
0	99.3341	14	71	6635
0	99.34	75	19	6624
0	99.3503	37	37	-1
0	99.3592	44	62	6513
0	99.3627	87	87	-1
0	99.3632	18	60	6648
0	99.3644	4	26	6661
0	99.3665	4	37	6527
0	99.391	4	76	6674
0	99.4053	54	66	6606
0	99.4125	18	24	6672
0	99.4155	22	22	-1
0	99.428	4	4	-1
0	99.4377	37	93	6669
2	99.4392	84	15
0	99.4585	87	87	-1
0	99.4649	35	24	6598
0	99.4658	42	58	6538
0	99.474	67	67	-1
0	99.476	14	45	6635
0	99.4782	56	19	6619
0	99.4791	22	22	-1
0	99.4819	58	7	6610
0	99.4843	15	15	-1
0	99.5008	74	74	-1
0	99.5129	4	94	6661
0	99.5439	78	34	6446
0	99.5466	18	18	-1
0	99.5506	67	67	-1
0	99.5517	24	24	-1
0	99.555	60	60	-1
0	99.5751	95	95	-1
0	99.5823	65	65	-1
0	99.5851	79	79	-1
0	99.6039	4	37	6649
0	99.6063	79	79	-1
0	99.6229	99	31	6590
2	99.6233	4	26
0	99.6269	71	16	6477
0	99.639	8	8	-1
0	99.6677	22	31	6687
0	99.6687	94	94	-1
0	99.6694	54	31	6606
0	99.6815	78	78	-1
0	99.6849	23	23	-1
0	99.7021	4	63	6674
0	99.7059	8	62	6704
0	99.7062	35	74	6631
0	99.7096	0	0	-1
0	99.7104	59	59	-1
0	99.7202	75	15	6624
0	99.7303	88	88	-1
0	99.7343	18	31	6648
0	99.7375	83	53	6502
0	99.7388	86	86	-1
0	99.7417	87	53	6681
0	99.7474	90	90	-1
0	99.7578	4	71	6679
0	99.7876	87	16	6671
0	99.7909	23	23	-1
0	99.7926	48	48	-1
0	99.8007	72	72	-1
0	99.809	78	68	6692
0	99.8212	6	74	6603
0	99.8304	76	76	-1
0	99.8345	22	31	6678
0	99.8348	76	76	-1
0	99.8422	22	86	6687
0	99.8448	4	87	6679
0	99.8539	35	60	6250
0	99.8555	18	24	6648
0	99.869	12	12	-1
0	99.8773	9	80	6594
0	99.8856	75	19	6575
2	99.8891	4	63
0	99.8987	18	60	6693
0	99.926	18	31	6739
0	99.9376	23	25	6724
0	99.9594	4	14	6679
0	99.9627	18	13	6739
0	99.9645	4	53	6733
0	99.968	4	5	6674
0	99.9739	90	46	6721
0	99.9847	82	82	-1
0	100.048	69	69	-1
